,TF,Target,Label
71209,14440,3726,0
71210,14440,2739,0
71211,14440,10209,0
71212,14440,860,0
71213,14440,11307,0
71214,14440,4208,0
71215,14440,10563,0
71216,14440,9280,0
71217,14440,17025,0
71218,14440,7347,0
71219,14440,6095,0
71220,14440,7408,0
71221,14440,15449,0
71222,14440,2891,0
71223,14440,16309,0
71224,14440,9167,0
71225,14440,5808,0
71226,14440,4559,0
71227,14440,8738,0
71228,14440,8659,0
71229,14440,15157,0
71230,14440,4557,0
71231,14440,388,0
71232,14440,16905,0
71233,14440,15540,0
71234,14440,6517,0
71235,14440,17214,0
71236,14440,5678,0
71237,14440,13215,0
71238,14440,4328,0
71239,14440,15638,0
71240,14440,8878,0
71241,14440,13903,0
71242,14440,405,0
71243,14440,10666,0
71244,14440,6480,0
71245,14440,7235,0
71246,14440,13345,0
71247,14440,6506,0
71248,14440,3904,0
71249,14440,9904,0
71250,14440,2058,0
71251,14440,5230,0
71252,14440,2534,0
71253,14440,12879,0
71254,14440,8632,0
71255,14440,12494,0
71256,14440,3101,0
71257,14440,16563,0
71258,14440,10519,0
71259,14440,6333,0
71260,14440,6011,0
71261,14440,17193,0
71262,14440,5603,0
71263,14440,4834,0
71264,14440,10216,0
71265,14440,11371,0
71266,14440,13533,0
71267,14440,13166,0
71268,14440,16703,0
71269,14440,13795,0
71270,14440,7280,0
71271,14440,16007,0
71272,14440,6410,0
71273,14440,7246,0
71274,14440,6283,0
71275,14440,10544,0
71276,14440,13714,0
71277,14440,16405,0
71278,14440,11663,0
71279,14440,13248,0
71280,14440,5212,0
71281,14440,15988,0
71282,14440,11895,0
71283,14440,6403,0
71284,14440,1841,0
71285,14440,642,0
71286,14440,16266,0
71287,14440,942,0
71288,14440,8301,0
71289,14440,10444,0
71290,14440,2372,0
71291,14440,13995,0
71292,14440,9,0
71293,14440,13687,0
71294,14440,15442,0
71295,14440,13605,0
71296,14440,12213,0
71297,14440,12126,0
71298,14440,6462,0
71299,14440,8508,0
71300,14440,564,0
71301,14440,106,0
71302,14442,13169,0
71303,14442,2686,0
71304,14442,611,0
71305,14442,16020,0
71306,14442,5817,0
71307,14442,7051,0
71308,14442,7951,0
71309,14442,15613,0
71310,14442,5278,0
71311,14442,17283,0
71312,14442,1003,0
71313,14442,3594,0
71314,14442,6566,0
71315,14442,14782,0
71316,14442,5735,0
71317,14442,15809,0
71318,14442,16680,0
71319,14442,15510,0
71320,14442,17371,0
71321,14442,13213,0
71322,14442,10917,0
71323,14442,4289,0
71324,14442,4704,0
71325,14442,4658,0
71326,14442,2217,0
71327,14442,5397,0
71328,14442,2974,0
71329,14442,2924,0
71330,14442,526,0
71331,14442,6886,0
71332,14442,1528,0
71333,14442,2772,0
71334,14442,11251,0
71335,14442,2635,0
71336,14442,5238,0
71337,14442,7752,0
71338,14442,10685,0
71339,14442,2503,0
71340,14442,15010,0
71341,14442,2925,0
71342,14442,16018,0
71343,14442,15490,0
71344,14442,8239,0
71345,14442,10583,0
71346,14442,9391,0
71347,14442,4949,0
71348,14442,13848,0
71349,14442,1452,0
71350,14442,11540,0
71351,14442,4991,0
71352,14442,1416,0
71353,14442,7913,0
71354,14442,1782,0
71355,14442,12168,0
71356,14442,13193,0
71357,14442,7482,0
71358,14442,297,0
71359,14442,14007,0
71360,14442,2171,0
71361,14442,9449,0
71362,14442,16498,0
71363,14442,14806,0
71364,14442,1915,0
71365,14442,3064,0
71366,14442,5392,0
71367,14442,3422,0
71368,14442,7900,0
71369,14442,8131,0
71370,14442,8347,0
71371,14442,12421,0
71372,14442,3714,0
71373,14442,2642,0
71374,14442,665,0
71375,14442,9183,0
71376,14442,11301,0
71377,14442,2897,0
71378,14442,5910,0
71379,14442,13424,0
71380,14442,7162,0
71381,14442,7930,0
71382,14442,12125,0
71383,14442,6218,0
71384,14442,11132,0
71385,14442,69,0
71386,14442,13255,0
71387,14442,2358,0
71388,14442,11747,0
71389,14442,9681,0
71390,14442,10012,0
71391,14442,9924,0
71392,14442,2340,0
71393,14442,10327,0
71394,14442,11624,0
71395,14442,8277,0
71396,14442,73,0
71397,14442,432,0
71398,14442,11655,0
71399,14442,16482,0
71400,14442,2260,0
71401,14442,11519,0
71402,14442,12656,0
71403,14442,7219,0
71404,14442,1930,0
71405,14442,4741,0
71406,14442,17265,0
71407,14442,6113,0
71408,14442,17450,0
71409,14442,9774,0
71410,14442,14401,0
71411,14442,13737,0
71412,14442,10516,0
71413,14442,5360,0
71414,14442,7361,0
71415,14442,1713,0
71416,14442,15976,0
71417,14442,7843,0
71418,14442,11549,0
71419,14442,6149,0
71420,14442,6618,0
71421,14442,9046,0
71422,14442,10681,0
71423,14442,9013,0
71424,14442,8582,0
71425,14442,1852,0
71426,14442,10658,0
71427,14442,3402,0
71428,14442,16034,0
71429,14442,2326,0
71430,14442,16225,0
71431,14442,2755,0
71432,14442,17053,0
71433,14442,13180,0
71434,14442,4502,0
71435,14442,1582,0
71436,14442,16330,0
71437,14442,8169,0
71438,14442,12079,0
71439,14442,3186,0
71440,14442,5190,0
71441,14442,24,0
71442,14442,2779,0
71443,14442,14321,0
71444,14442,6734,0
71445,14442,7987,0
71446,14442,9015,0
71447,14442,837,0
71448,14442,64,0
71449,14442,17556,0
71450,14442,1786,0
71451,14442,6936,0
71452,14442,1584,0
71453,14442,8358,0
71454,14442,346,0
71455,14442,621,0
71456,14442,10377,0
71457,14442,2356,0
71458,14442,13721,0
71459,14442,12343,0
71460,14442,17376,0
71461,14442,3207,0
71462,14442,10934,0
71463,14442,15220,0
71464,14442,14328,0
71465,14442,10053,0
71466,14442,14572,0
71467,14442,4582,0
71468,14442,815,0
71469,14442,15274,0
71470,14442,17380,0
71471,14442,10304,0
71472,14442,906,0
71473,14442,15598,0
71474,14442,1506,0
71475,14442,6641,0
71476,14442,7538,0
71477,14442,10123,0
71478,14442,11091,0
71479,14442,2017,0
71480,14442,7275,0
71481,14442,2934,0
71482,14442,2640,0
71483,14442,17288,0
71484,14442,3475,0
71485,14442,7037,0
71486,14442,10568,0
71487,14442,9405,0
71488,14442,7099,0
71489,14442,4682,0
71490,14442,5536,0
71491,14442,16490,0
71492,14442,15655,0
71493,14442,4843,0
71494,14442,1245,0
71495,14442,8384,0
71496,14442,15262,0
71497,14442,1912,0
71498,14442,9787,0
71499,14442,16468,0
71500,14442,14872,0
71501,14442,6479,0
71502,14442,17287,0
71503,14442,3243,0
71504,14442,479,0
71505,14442,5234,0
71506,14442,6481,0
71507,14442,1702,0
71508,14442,4899,0
71509,14442,930,0
71510,14442,1958,0
71511,14442,15226,0
71512,14442,16446,0
71513,14442,10566,0
71514,14442,8409,0
71515,14442,16181,0
71516,14442,13154,0
71517,14442,15719,0
71518,14442,6689,0
71519,14442,10259,0
71520,14442,8517,0
71521,14442,3553,0
71522,14442,11635,0
71523,14442,17642,0
71524,14442,1539,0
71525,14442,1107,0
71526,14442,10111,0
71527,14442,14416,0
71528,14442,1527,0
71529,14442,16422,0
71530,14442,5520,0
71531,14442,14017,0
71532,14442,8817,0
71533,14442,3875,0
71534,14442,5318,0
71535,14442,15661,0
71536,14442,11615,0
71537,14442,15920,0
71538,14442,17073,0
71539,14442,13443,0
71540,14442,10892,0
71541,14442,3906,0
71542,14442,3924,0
71543,14442,16274,0
71544,14442,10662,0
71545,14442,14021,0
71546,14442,2765,0
71547,14442,6764,0
71548,14442,214,0
71549,14442,16633,0
71550,14442,2038,0
71551,14442,16234,0
71552,14442,13823,0
71553,14442,14216,0
71554,14442,8736,0
71555,14442,13991,0
71556,14442,9473,0
71557,14442,8968,0
71558,14442,8529,0
71559,14442,16918,0
71560,14442,16772,0
71561,14442,15656,0
71562,14442,3448,0
71563,14442,12918,0
71564,14442,1977,0
71565,14442,5632,0
71566,14442,1178,0
71567,14442,11500,0
71568,14442,4389,0
71569,14442,436,0
71570,14442,16851,0
71571,14442,12143,0
71572,14442,7374,0
71573,14442,5032,0
71574,14442,5545,0
71575,14442,8668,0
71576,14442,12588,0
71577,14442,3476,0
71578,14442,907,0
71579,14442,17130,0
71580,14442,13096,0
71581,14442,4336,0
71582,14442,3498,0
71583,14442,16533,0
71584,14442,14116,0
71585,14442,9641,0
71586,14442,6790,0
71587,14442,7820,0
71588,14442,7497,0
71589,14442,14140,0
71590,14442,6800,0
71591,14442,11625,0
71592,14442,1712,0
71593,14442,503,0
71594,14442,15257,0
71595,14442,15406,0
71596,14442,7186,0
71597,14442,11636,0
71598,14442,16625,0
71599,14442,3152,0
71600,14442,9911,0
71601,14442,7136,0
71602,14442,13874,0
71603,14442,8721,0
71604,14442,7461,0
71605,14442,8152,0
71606,14442,9898,0
71607,14442,11005,0
71608,14442,1262,0
71609,14442,4193,0
71610,14442,9036,0
71611,14442,11254,0
71612,14442,13037,0
71613,14442,8602,0
71614,14442,10572,0
71615,14442,6469,0
71616,14442,1222,0
71617,14442,12446,0
71618,14442,3440,0
71619,14442,13380,0
71620,14442,13961,0
71621,14442,4913,0
71622,14442,12647,0
71623,14442,14398,0
71624,14442,7702,0
71625,14442,8831,0
71626,14442,8123,0
71627,14442,7575,0
71628,14442,7494,0
71629,14442,5111,0
71630,14442,16155,0
71631,14442,5169,0
71632,14442,7463,0
71633,14442,3747,0
71634,14442,5840,0
71635,14442,8959,0
71636,14442,5713,0
71637,14442,17498,0
71638,14442,7468,0
71639,14442,5500,0
71640,14442,13298,0
71641,14442,8089,0
71642,14442,6206,0
71643,14442,16444,0
71644,14442,7684,0
71645,14442,3750,0
71646,14442,4492,0
71647,14442,3958,0
71648,14442,1705,0
71649,14442,15392,0
71650,14442,4305,0
71651,14442,17041,0
71652,14442,5209,0
71653,14442,8803,0
71654,14442,2602,0
71655,14442,5156,0
71656,14442,17518,0
71657,14442,11678,0
71658,14442,12936,0
71659,14442,17291,0
71660,14442,13483,0
71661,14442,9237,0
71662,14442,1099,0
71663,14442,17103,0
71664,14442,13720,0
71665,14442,13895,0
71666,14442,3473,0
71667,14442,170,0
71668,14442,13569,0
71669,14442,14358,0
71670,14442,16806,0
71671,14442,1508,0
71672,14442,2015,0
71673,14442,14907,0
71674,14442,9616,0
71675,14442,1267,0
71676,14442,12541,0
71677,14442,7926,0
71678,14442,9472,0
71679,14442,8446,0
71680,14442,14008,0
71681,14442,14391,0
71682,14442,701,0
71683,14442,10956,0
71684,14442,8331,0
71685,14442,1344,0
71686,14442,8557,0
71687,14442,16697,0
71688,14442,6131,0
71689,14442,11952,0
71690,14442,17268,0
71691,14442,9813,0
71692,14442,10815,0
71693,14442,11959,0
71694,14442,3180,0
71695,14442,14640,0
71696,14442,16732,0
71697,14442,17397,0
71698,14442,14142,0
71699,14442,7477,0
71700,14442,12179,0
71701,14442,8556,0
71702,14442,8240,0
71703,14442,356,0
71704,14442,3543,0
71705,14442,15143,0
71706,14442,7090,0
71707,14442,5207,0
71708,14442,2294,0
71709,14442,12921,0
71710,14442,13097,0
71711,14442,2380,0
71712,14442,1910,0
71713,14442,4354,0
71714,14442,9744,0
71715,14442,5682,0
71716,14442,8723,0
71717,14442,17487,0
71718,14442,9691,0
71719,14442,16604,0
71720,14442,10960,0
71721,14442,5873,0
71722,14442,2561,0
71723,14442,11692,0
71724,14442,5052,0
71725,14442,10030,0
71726,14442,2267,0
71727,14442,2289,0
71728,14442,3628,0
71729,14442,13200,0
71730,14442,3195,0
71731,14442,1928,0
71732,14442,1041,0
71733,14442,12372,0
71734,14442,8456,0
71735,14442,3053,0
71736,14442,6606,0
71737,14442,4094,0
71738,14442,11048,0
71739,14442,1743,0
71740,14442,14446,0
71741,14442,7459,0
71742,14442,1825,0
71743,14442,15651,0
71744,14442,3341,0
71745,14442,8603,0
71746,14442,16606,0
71747,14442,10906,0
71748,14442,6331,0
71749,14442,6455,0
71750,14442,16907,0
71751,14442,1486,0
71752,14442,14638,0
71753,14442,15810,0
71754,14442,4435,0
71755,14442,13026,0
71756,14442,17384,0
71757,14442,7478,0
71758,14442,17052,0
71759,14442,8867,0
71760,14442,13665,0
71761,14442,17003,0
71762,14442,16674,0
71763,14442,7234,0
71764,14442,17144,0
71765,14442,8792,0
71766,14442,11787,0
71767,14442,2100,0
71768,14442,3234,0
71769,14442,17258,0
71770,14442,2278,0
71771,14442,2486,0
71772,14442,14020,0
71773,14442,4139,0
71774,14442,7318,0
71775,14442,10643,0
71776,14442,370,0
71777,14442,10884,0
71778,14442,11948,0
71779,14442,7439,0
71780,14442,13594,0
71781,14442,17673,0
71782,14442,3973,0
71783,14442,2888,0
71784,14442,5326,0
71785,14442,7382,0
71786,14442,12705,0
71787,14442,15727,0
71788,14442,6657,0
71789,14442,6827,0
71790,14442,7475,0
71791,14442,15611,0
71792,14442,2498,0
71793,14442,8114,0
71794,14442,12962,0
71795,14442,11594,0
71796,14442,8643,0
71797,14442,13016,0
71798,14442,14513,0
71799,14442,1972,0
71800,14442,10022,0
71801,14442,11689,0
71802,14442,2523,0
71803,14442,10538,0
71804,14442,15774,0
71805,14442,11443,0
71806,14442,13390,0
71807,14442,9212,0
71808,14442,1829,0
71809,14442,3286,0
71810,14442,11806,0
71811,14442,14285,0
71812,14442,3296,0
71813,14442,7443,0
71814,14442,10399,0
71815,14442,4570,0
71816,14442,1543,0
71817,14442,11518,0
71818,14442,5196,0
71819,14442,15253,0
71820,14442,6419,0
71821,14442,5693,0
71822,14442,15407,0
71823,14442,14749,0
71824,14442,473,0
71825,14442,3765,0
71826,14442,372,0
71827,14442,16563,0
71828,14442,2702,0
71829,14442,6038,0
71830,14442,4194,0
71831,14442,14041,0
71832,14442,13381,0
71833,14442,9932,0
71834,14442,3981,0
71835,14442,7976,0
71836,14442,1982,0
71837,14442,4044,0
71838,14442,6483,0
71839,14442,1631,0
71840,14442,16153,0
71841,14442,8286,0
71842,14442,12268,0
71843,14442,13222,0
71844,14442,14425,0
71845,14442,993,0
71846,14442,14238,0
71847,14442,14585,0
71848,14442,14196,0
71849,14442,6927,0
71850,14442,14723,0
71851,14442,17084,0
71852,14442,13497,0
71853,14442,7555,0
71854,14442,7706,0
71855,14442,2690,0
71856,14442,12580,0
71857,14442,5679,0
71858,14442,10269,0
71859,14442,2862,0
71860,14442,7481,0
71861,14442,12111,0
71862,14442,14383,0
71863,14442,15830,0
71864,14442,11275,0
71865,14442,12956,0
71866,14442,4076,0
71867,14442,11173,0
71868,14442,2750,0
71869,14442,4021,0
71870,14442,11759,0
71871,14442,7668,0
71872,14442,8268,0
71873,14442,5171,0
71874,14442,10247,0
71875,14442,1750,0
71876,14442,17539,0
71877,14442,10775,0
71878,14442,16757,0
71879,14442,8060,0
71880,14442,5007,0
71881,14442,17647,0
71882,14442,14297,0
71883,14442,1046,0
71884,14442,10981,0
71885,14442,5698,0
71886,14442,15347,0
71887,14442,1232,0
71888,14442,15311,0
71889,14442,8816,0
71890,14442,939,0
71891,14442,15163,0
71892,14442,11240,0
71893,14442,11470,0
71894,14442,9990,0
71895,14442,15051,0
71896,14442,2447,0
71897,14442,5511,0
71898,14442,5321,0
71899,14442,5513,0
71900,14442,14948,0
71901,14442,14733,0
71902,14442,7354,0
71903,14442,14102,0
71904,14442,8036,0
71905,14442,14162,0
71906,14442,13945,0
71907,14442,8075,0
71908,14442,11125,0
71909,14442,9181,0
71910,14442,14064,0
71911,14442,9346,0
71912,14442,11605,0
71913,14442,713,0
71914,14442,11362,0
71915,14442,10178,0
71916,14442,3382,0
71917,14442,17686,0
71918,14442,8241,0
71919,14442,628,0
71920,14442,7703,0
71921,14442,4161,0
71922,14442,15775,0
71923,14442,464,0
71924,14442,15808,0
71925,14442,7564,0
71926,14442,1803,0
71927,14442,14052,0
71928,14442,5501,0
71929,14442,4710,0
71930,14442,6861,0
71931,14442,10342,0
71932,14442,2089,0
71933,14442,12814,0
71934,14442,10669,0
71935,14442,1034,0
71936,14442,9225,0
71937,14442,5699,0
71938,14442,5416,0
71939,14442,971,0
71940,14442,10496,0
71941,14442,5435,0
71942,14442,1227,0
71943,14442,3237,0
71944,14442,5718,0
71945,14442,8583,0
71946,14442,11472,0
71947,14442,12874,0
71948,14442,12757,0
71949,14442,10914,0
71950,14442,2072,0
71951,14442,11279,0
71952,14442,3572,0
71953,14442,5514,0
71954,14442,15445,0
71955,14442,3098,0
71956,14442,1247,0
71957,14442,2919,0
71958,14442,6204,0
71959,14442,8020,0
71960,14442,7053,0
71961,14442,12780,0
71962,14442,3519,0
71963,14442,6446,0
71964,14442,10474,0
71965,14442,16340,0
71966,14442,17709,0
71967,14442,9878,0
71968,14442,7590,0
71969,14442,13958,0
71970,14442,13462,0
71971,14442,5105,0
71972,14442,13785,0
71973,14442,2073,0
71974,14442,4764,0
71975,14442,10756,0
71976,14442,8952,0
71977,14442,3111,0
71978,14442,6200,0
71979,14442,4888,0
71980,14442,6111,0
71981,14442,13755,0
71982,14442,13456,0
71983,14442,16471,0
71984,14442,10855,0
71985,14442,606,0
71986,14442,8834,0
71987,14442,3860,0
71988,14442,3323,0
71989,14442,15633,0
71990,14442,10274,0
71991,14442,10001,0
71992,14442,6919,0
71993,14442,16104,0
71994,14442,5021,0
71995,14442,6586,0
71996,14442,10697,0
71997,14442,15039,0
71998,14442,323,0
71999,14442,6651,0
72000,14442,5405,0
72001,14442,1510,0
72002,14442,3467,0
72003,14442,17622,0
72004,14442,49,0
72005,14442,814,0
72006,14442,16276,0
72007,14442,15531,0
72008,14442,10008,0
72009,14442,13328,0
72010,14442,3030,0
72011,14442,8975,0
72012,14442,9655,0
72013,14442,5490,0
72014,14442,3959,0
72015,14442,10249,0
72016,14442,4626,0
72017,14442,15165,0
72018,14442,4853,0
72019,14442,16396,0
72020,14442,9724,0
72021,14442,2665,0
72022,14442,2203,0
72023,14442,8665,0
72024,14442,16052,0
72025,14442,11583,0
72026,14442,17295,0
72027,14442,15847,0
72028,14442,12657,0
72029,14442,2742,0
72030,14442,7047,0
72031,14442,148,0
72032,14442,4141,0
72033,14442,10763,0
72034,14442,812,0
72035,14442,4841,0
72036,14442,587,0
72037,14442,8850,0
72038,14442,15936,0
72039,14442,3235,0
72040,14442,10112,0
72041,14442,15179,0
72042,14442,3167,0
72043,14442,4009,0
72044,14442,10462,0
72045,14442,9423,0
72046,14442,4483,0
72047,14442,15818,0
72048,14442,1471,0
72049,14442,381,0
72050,14442,8016,0
72051,14442,14237,0
72052,14442,864,0
72053,14442,12453,0
72054,14442,12487,0
72055,14442,15753,0
72056,14442,9151,0
72057,14442,10750,0
72058,14442,8661,0
72059,14442,11845,0
72060,14442,2440,0
72061,14442,11243,0
72062,14442,9179,0
72063,14442,865,0
72064,14442,1016,0
72065,14442,13204,0
72066,14442,13038,0
72067,14442,10188,0
72068,14442,14759,0
72069,14442,7290,0
72070,14442,17243,0
72071,14442,17146,0
72072,14442,6461,0
72073,14442,6904,0
72074,14442,3244,0
72075,14442,15093,0
72076,14442,3683,0
72077,14442,2111,0
72078,14442,800,0
72079,14442,3886,0
72080,14442,9513,0
72081,14442,16701,0
72082,14442,14295,0
72083,14442,13980,0
72084,14442,8912,0
72085,14442,16718,0
72086,14442,7545,0
72087,14442,16096,0
72088,14442,3423,0
72089,14442,5578,0
72090,14442,13373,0
72091,14442,14639,0
72092,14442,11714,0
72093,14442,3659,0
72094,14442,3521,0
72095,14442,9737,0
72096,14442,11660,0
72097,14442,14983,0
72098,14442,2795,0
72099,14442,5072,0
72100,14442,13722,0
72101,14442,9051,0
72102,14442,12137,0
72103,14442,16270,0
72104,14442,9628,0
72105,14442,5163,0
72106,14442,7029,0
72107,14442,15773,0
72108,14442,10822,0
72109,14442,10606,0
72110,14442,16780,0
72111,14442,15288,0
72112,14442,787,0
72113,14442,946,0
72114,14442,13790,0
72115,14442,3755,0
72116,14442,13260,0
72117,14442,2131,0
72118,14442,15968,0
72119,14442,359,0
72120,14442,7685,0
72121,14442,4237,0
72122,14442,3083,0
72123,14442,2277,0
72124,14442,6509,0
72125,14442,3057,0
72126,14442,16357,0
72127,14442,11588,0
72128,14442,8547,0
72129,14442,10654,0
72130,14442,1276,0
72131,14442,4395,0
72132,14442,12525,0
72133,14442,12648,0
72134,14442,12506,0
72135,14442,12113,0
72136,14442,4503,0
72137,14442,5472,0
72138,14442,14896,0
72139,14442,16235,0
72140,14442,3680,0
72141,14442,4735,0
72142,14442,10368,0
72143,14442,13074,0
72144,14442,1263,0
72145,14442,1715,0
72146,14442,4275,0
72147,14442,5568,0
72148,14442,9038,0
72149,14442,7618,0
72150,14442,3015,0
72151,14442,352,0
72152,14442,8010,0
72153,14442,3229,0
72154,14442,7558,0
72155,14442,8105,0
72156,14442,3933,0
72157,14442,322,0
72158,14442,15272,0
72159,14442,14103,0
72160,14442,14799,0
72161,14442,4877,0
72162,14442,360,0
72163,14442,3661,0
72164,14442,6522,0
72165,14442,8314,0
72166,14442,17445,0
72167,14442,4349,0
72168,14442,1540,0
72169,14442,17497,0
72170,14442,16478,0
72171,14442,14211,0
72172,14442,8647,0
72173,14442,16170,0
72174,14442,9227,0
72175,14442,9617,0
72176,14442,13549,0
72177,14442,7672,0
72178,14442,9615,0
72179,14442,16985,0
72180,14442,8535,0
72181,14442,10680,0
72182,14442,4697,0
72183,14442,10181,0
72184,14442,13338,0
72185,14442,13835,0
72186,14442,2680,0
72187,14442,4131,0
72188,14442,4339,0
72189,14442,10015,0
72190,14442,12355,0
72191,14442,8705,0
72192,14442,1162,0
72193,14442,3606,0
72194,14442,1704,0
72195,14442,1871,0
72196,14442,125,0
72197,14442,130,0
72198,14442,11550,0
72199,14442,8564,0
72200,14442,2524,0
72201,14442,10406,0
72202,14442,3854,0
72203,14442,15198,0
72204,14442,1949,0
72205,14442,5046,0
72206,14442,7093,0
72207,14442,15589,0
72208,14442,17653,0
72209,14442,1283,0
72210,14442,8769,0
72211,14442,11113,0
72212,14442,15309,0
72213,14442,15725,0
72214,14442,13420,0
72215,14442,16570,0
72216,14442,11023,0
72217,14442,13418,0
72218,14442,10672,0
72219,14442,12350,0
72220,14442,1654,0
72221,14442,14467,0
72222,14442,5048,0
72223,14442,2021,0
72224,14442,11727,0
72225,14442,11991,0
72226,14442,2685,0
72227,14442,6433,0
72228,14442,8269,0
72229,14442,11280,0
72230,14442,8410,0
72231,14442,400,0
72232,14442,10341,0
72233,14442,175,0
72234,14442,14873,0
72235,14442,13089,0
72236,14442,7149,0
72237,14442,14071,0
72238,14442,2636,0
72239,14442,14720,0
72240,14442,9301,0
72241,14442,3340,0
72242,14442,13515,0
72243,14442,10185,0
72244,14442,9568,0
72245,14442,13541,0
72246,14442,6946,0
72247,14442,1012,0
72248,14442,1114,0
72249,14442,4958,0
72250,14442,239,0
72251,14442,902,0
72252,14442,979,0
72253,14442,456,0
72254,14442,5622,0
72255,14442,14183,0
72256,14442,12251,0
72257,14442,5371,0
72258,14442,2183,0
72259,14442,2110,0
72260,14442,14926,0
72261,14442,3551,0
72262,14442,11384,0
72263,14442,11654,0
72264,14442,1462,0
72265,14442,16010,0
72266,14442,10601,0
72267,14442,6979,0
72268,14442,11977,0
72269,14442,2105,0
72270,14442,8364,0
72271,14442,6345,0
72272,14442,7445,0
72273,14442,3143,0
72274,14442,13415,0
72275,14442,16899,0
72276,14442,14123,0
72277,14442,14292,0
72278,14442,9197,0
72279,14442,15109,0
72280,14442,14134,0
72281,14442,6262,0
72282,14442,9920,0
72283,14442,181,0
72284,14442,9389,0
72285,14442,9155,0
72286,14442,5962,0
72287,14442,15729,0
72288,14442,1976,0
72289,14442,17140,0
72290,14442,3732,0
72291,14442,13803,0
72292,14442,5349,0
72293,14442,16206,0
72294,14442,13727,0
72295,14442,11481,0
72296,14442,12711,0
72297,14442,643,0
72298,14442,17475,0
72299,14442,1456,0
72300,14442,386,0
72301,14442,15002,0
72302,14442,9612,0
72303,14442,5175,0
72304,14442,1110,0
72305,14442,14897,0
72306,14442,11047,0
72307,14442,13670,0
72308,14442,2157,0
72309,14442,10974,0
72310,14442,2764,0
72311,14442,16481,0
72312,14442,2019,0
72313,14442,4487,0
72314,14442,3968,0
72315,14442,15331,0
72316,14442,11954,0
72317,14442,17370,0
72318,14442,4246,0
72319,14442,3540,0
72320,14442,2927,0
72321,14442,8102,0
72322,14442,4318,0
72323,14442,11617,0
72324,14442,12948,0
72325,14442,743,0
72326,14442,2269,0
72327,14442,13061,0
72328,14442,5251,0
72329,14442,14207,0
72330,14442,17651,0
72331,14442,13864,0
72332,14442,4480,0
72333,14442,2310,0
72334,14442,10131,0
72335,14442,11164,0
72336,14442,12351,0
72337,14442,889,0
72338,14442,17667,0
72339,14442,984,0
72340,14442,5408,0
72341,14442,2796,0
72342,14442,14307,0
72343,14442,16872,0
72344,14442,6925,0
72345,14442,14422,0
72346,14442,10513,0
72347,14442,14278,0
72348,14442,8601,0
72349,14442,7446,0
72350,14442,9019,0
72351,14442,13951,0
72352,14442,13725,0
72353,14442,15494,0
72354,14442,14176,0
72355,14442,12600,0
72356,14442,594,0
72357,14442,2774,0
72358,14442,1194,0
72359,14442,14988,0
72360,14442,6154,0
72361,14442,6325,0
72362,14442,11604,0
72363,14442,14412,0
72364,14442,14420,0
72365,14442,7740,0
72366,14442,10128,0
72367,14442,4402,0
72368,14442,7230,0
72369,14442,8028,0
72370,14442,12822,0
72371,14442,355,0
72372,14442,13115,0
72373,14442,10088,0
72374,14442,854,0
72375,14442,649,0
72376,14442,2958,0
72377,14442,13742,0
72378,14442,2885,0
72379,14442,5135,0
72380,14442,8731,0
72381,14442,1446,0
72382,14442,13546,0
72383,14442,5259,0
72384,14442,12026,0
72385,14442,9952,0
72386,14442,14684,0
72387,14442,1106,0
72388,14442,14675,0
72389,14442,13568,0
72390,14442,16497,0
72391,14442,10579,0
72392,14442,12184,0
72393,14442,11471,0
72394,14442,11932,0
72395,14442,4714,0
72396,14442,15897,0
72397,14442,8014,0
72398,14442,7536,0
72399,14442,4070,0
72400,14442,4216,0
72401,14442,7339,0
72402,14442,8436,0
72403,14442,17090,0
72404,14442,15484,0
72405,14442,9266,0
72406,14442,10313,0
72407,14442,15669,0
72408,14442,10291,0
72409,14442,10217,0
72410,14442,11195,0
72411,14442,6671,0
72412,14442,9713,0
72413,14442,5621,0
72414,14442,6101,0
72415,14442,10555,0
72416,14442,544,0
72417,14442,3489,0
72418,14442,6497,0
72419,14442,5366,0
72420,14442,14169,0
72421,14442,813,0
72422,14442,17730,0
72423,14442,10849,0
72424,14442,6191,0
72425,14442,8997,0
72426,14442,8775,0
72427,14442,10923,0
72428,14442,9424,0
72429,14442,10464,0
72430,14442,11600,0
72431,14442,15579,0
72432,14442,11079,0
72433,14442,13072,0
72434,14442,3697,0
72435,14442,12676,0
72436,14442,4724,0
72437,14442,1237,0
72438,14442,4295,0
72439,14442,1007,0
72440,14442,16622,0
72441,14442,8588,0
72442,14442,13832,0
72443,14442,5038,0
72444,14442,10503,0
72445,14442,12684,0
72446,14442,9545,0
72447,14442,285,0
72448,14442,17211,0
72449,14442,2433,0
72450,14442,17361,0
72451,14442,12005,0
72452,14442,5626,0
72453,14442,39,0
72454,14442,4988,0
72455,14442,9862,0
72456,14442,6376,0
72457,14442,15497,0
72458,14442,14890,0
72459,14442,14956,0
72460,14442,7330,0
72461,14442,3711,0
72462,14442,6609,0
72463,14442,2018,0
72464,14442,2053,0
72465,14442,13663,0
72466,14442,16212,0
72467,14442,3346,0
72468,14442,15524,0
72469,14442,3049,0
72470,14442,16311,0
72471,14442,16470,0
72472,14442,4793,0
72473,14442,9091,0
72474,14442,6950,0
72475,14442,6773,0
72476,14442,521,0
72477,14442,5063,0
72478,14442,16800,0
72479,14442,8786,0
72480,14442,12158,0
72481,14442,12844,0
72482,14442,10062,0
72483,14442,15792,0
72484,14442,2336,0
72485,14442,8685,0
72486,14442,2899,0
72487,14442,1994,0
